cargo,cargo_standardized_fr,departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,nb_cargo,commodity_as_toflit
Marchandises,Diverses marchandises,A0130763,Diélette,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-06-15,1.0,marchandises
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0633247,Flessingue,Hollande,Etranger,Zélande,Provinces-Unies,70.0,1787-10-26,2.0,eau-de-vie
Tabac,tabac,A0204180,Dunkerque,A0633247,Flessingue,Hollande,Etranger,Zélande,Provinces-Unies,70.0,1787-10-26,2.0,tabac
Seigle,Seigle,A0204180,Dunkerque,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-11-09,2.0,grains seigle
Bled,Blé,A0204180,Dunkerque,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-11-09,2.0,grains blé
Ustensiles de pêche,Ustensiles de pêche,A0204180,Dunkerque,B0000934,Côte du Brésil,Portugal,Etranger,Colonies portugaises d'Amérique,Portugal,400.0,1787-07-18,2.0,outils de pêche
Pêche au cachalot,pêche au cachalot,A0204180,Dunkerque,B0000934,Côte du Brésil,Portugal,Etranger,Colonies portugaises d'Amérique,Portugal,400.0,1787-07-18,2.0,pêche au cachalot
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-24,1.0,genièvre
,,A0130761,Dieppe,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,178.0,1787-03-17,0.0,[vide]
,,A0130761,Dieppe,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,230.0,1787-01-04,0.0,[vide]
,,A0122218,Rouen,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,46.0,1787-01-04,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-17,1.0,genièvre
,,A0187101,Le Havre,A0605259,Cork,Angleterre,Etranger,Irlande,Grande-Bretagne,95.0,1787-11-24,0.0,[vide]
,,A0122218,Rouen,A1007317,Libau,,Etranger,,Duché de Courlande,70.0,1787-03-27,0.0,[vide]
,,A0165080,Calais,A0391703,Faversham,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-09-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-04-05,0.0,[vide]
Blé,Blé,A0204180,Dunkerque,A0079352,Barcelone,Espagne,Etranger,,Espagne,150.0,1787-02-03,2.0,grains blé
Balloteries,balloteries,A0204180,Dunkerque,A0079352,Barcelone,Espagne,Etranger,,Espagne,150.0,1787-02-03,2.0,ballots
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0392063,Mount's Bay,Angleterre,Etranger,Angleterre,Grande-Bretagne,3.0,1787-01-09,1.0,eau-de-vie
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0392063,Mount's Bay,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-03-19,1.0,eau-de-vie
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-22,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-01,1.0,genièvre
Différentes Marchandises,Diverses marchandises,A0209786,Port-Bail,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-07-03,1.0,marchandises
,,A0192135,Fécamp,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-02-23,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-16,1.0,genièvre
Pêche à la morue,Pêche à la morue,A0167057,Granville,B0000946,Petit Nord de Terre-Neuve,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,130.0,1787-04-05,2.0,pêche à la morue
Effets de pêche,Ustensiles de pêche,A0167057,Granville,B0000946,Petit Nord de Terre-Neuve,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,130.0,1787-04-05,2.0,outils de pêche
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-09,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-11,1.0,genièvre
,,A0130761,Dieppe,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,90.0,1787-12-22,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,15.0,1787-08-18,1.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-09,1.0,genièvre
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-08-18,1.0,marchandises
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-10-12,1.0,marchandises
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-04,1.0,genièvre
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-04-12,2.0,eau-de-vie
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-04-12,2.0,marchandises
Sucre,Sucre,A0204180,Dunkerque,A0052580,Gand,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,30.0,1787-01-15,2.0,sucre
Autre (etc.),Diverses marchandises,A0204180,Dunkerque,A0052580,Gand,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,30.0,1787-01-15,2.0,marchandises
Vin,Vin,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,120.0,1787-02-28,5.0,vin
Safranon,safranon,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,120.0,1787-02-28,5.0,safranum
Alun,alun,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,120.0,1787-02-28,5.0,alun
Marchandises,Diverses marchandises,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,120.0,1787-02-28,5.0,marchandises
Passagers,Passagers,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,120.0,1787-02-28,5.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-11-16,1.0,genièvre
Marchandises,Diverses marchandises,A0130763,Diélette,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-10-02,1.0,marchandises
Cotes de Tabac,cotes de tabac,A0204180,Dunkerque,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,105.0,1787-08-24,3.0,côtes de tabac
Café,Café,A0204180,Dunkerque,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,105.0,1787-08-24,3.0,café
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,105.0,1787-08-24,3.0,marchandises
,,A0122218,Rouen,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,102.0,1787-06-16,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-14,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-12,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-21,1.0,genièvre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,34.0,1787-03-11,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-09-22,0.0,[vide]
Passagers,Passagers,A0209786,Port-Bail,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,15.0,1787-08-03,1.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-14,1.0,genièvre
,,A0166282,Le Brusc,A1964712,Espagne méditerranéenne,Espagne,Etranger,,Espagne,,1787-01-01,0.0,[vide]
Fayence,fayence,A0354005,Gibraltar,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-10-04,3.0,faïence
Marchandises,Diverses marchandises,A0354005,Gibraltar,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-10-04,3.0,marchandises
Charbon de terre,Charbon de terre,A0354005,Gibraltar,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-10-04,3.0,charbon de terre
,,A0192135,Fécamp,A0405054,Shoreham ,Angleterre,Etranger,Angleterre,Grande-Bretagne,50.0,1787-09-19,0.0,[vide]
,,A0192135,Fécamp,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,50.0,1787-11-09,0.0,[vide]
Vin,Vin,A0124996,Martigues,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-20,1.0,vin
Bois de réglisse,bois de réglisse,A0204180,Dunkerque,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,20.0,1787-07-28,3.0,bois de réglisse
Fer,Fer,A0204180,Dunkerque,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,20.0,1787-07-28,3.0,fer
Sucre,Sucre,A0204180,Dunkerque,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,20.0,1787-07-28,3.0,sucre
,,A0165080,Calais,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,18.0,1787-01-13,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-12-14,1.0,genièvre
Vin,Vin,A0170986,Sète,A0251183,Livourne,,Etranger,,Toscane,,1787-02-15,1.0,vin
Vin,Vin,A0170986,Sète,A0243698,Porto Maurizio,,Etranger,,République de Gênes,,1787-11-02,2.0,vin
Passager,Passagers,A0170986,Sète,A0243698,Porto Maurizio,,Etranger,,République de Gênes,,1787-11-02,2.0,passagers
Vin,Vin,A0124996,Martigues,A0232521,Gênes,,Etranger,,République de Gênes,,1787-10-05,1.0,vin
Eau de vie,Eau-de-vie,A0187995,Bayonne,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,14.0,1787-12-13,2.0,eau-de-vie
Cacao,cacao,A0187995,Bayonne,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,14.0,1787-12-13,2.0,cacao
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-19,2.0,marchandises
Genèvre,genèvre,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-19,2.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-07,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-10,1.0,genièvre
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0617755,Hollande,Hollande,Etranger,Hollande,Provinces-Unies,30.0,1787-02-25,1.0,futailles vides
,,A0130761,Dieppe,A0383904,Hasting,Angleterre,Etranger,Angleterre,Grande-Bretagne,5.0,1787-08-31,0.0,[vide]
,,A0196771,Saint-Valéry-sur-Somme,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-01-16,0.0,[vide]
,,A0192135,Fécamp,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,100.0,1787-07-06,0.0,[vide]
,,A0122218,Rouen,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,74.0,1787-03-27,0.0,[vide]
,,A0124817,Nantes,A0250475,Cagliari,,Etranger,Sardaigne,Royaume de Piémont-Sardaigne,255.0,1787-01-24,0.0,[vide]
,,A0165080,Calais,A0392080,Whistable,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-06-23,0.0,[vide]
Autres,Diverses marchandises,A0180923,Bordeaux,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,45.0,1787-09-01,2.0,marchandises
Sucre,Sucre,A0180923,Bordeaux,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,45.0,1787-09-01,2.0,sucre
Sucre,Sucre,A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,145.0,1787-06-01,1.0,sucre
Autres marchandises,Diverses marchandises,A0180923,Bordeaux,A0614666,Dublin,Angleterre,Etranger,Irlande,Grande-Bretagne,162.0,1787-09-01,2.0,marchandises
Vin,Vin,A0180923,Bordeaux,A0614666,Dublin,Angleterre,Etranger,Irlande,Grande-Bretagne,162.0,1787-09-01,2.0,vin
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-01,1.0,genièvre
Vaches,Vaches,A0205085,Cherbourg,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,8.0,1787-05-10,1.0,vaches
,,A0196771,Saint-Valéry-sur-Somme,A0120232,Cadix,Espagne,Etranger,,Espagne,150.0,1787-07-28,0.0,[vide]
,,A0124817,Nantes,A0858871,Holmestrand,Danemark,Etranger,Norvège,Danemark,136.0,1787-05-10,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,36.0,1787-08-13,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-10,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-05,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-16,1.0,genièvre
,,A0196771,Saint-Valéry-sur-Somme,A0113498,Ferrol,Portugal,Etranger,,Portugal,110.0,1787-08-25,0.0,[vide]
Tabac en poudre,tabac en poudre,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-03-10,2.0,tabac en poudre
,,A0130761,Dieppe,A1025623,Malmoe,Suède,Etranger,,Suède,110.0,1787-10-30,0.0,[vide]
Bled,Blé,A0204180,Dunkerque,A0408148,Southampton,Angleterre,Etranger,Angleterre,Grande-Bretagne,46.0,1787-11-23,1.0,grains blé
Vaches,Vaches,A0205085,Cherbourg,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,7.0,1787-06-30,1.0,vaches
,,A0165080,Calais,A0848887,Kristiansand ,Danemark,Etranger,Norvège,Danemark,75.0,1787-04-04,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-15,0.0,[vide]
Tabac,tabac,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,80.0,1787-09-22,2.0,tabac
Riz,riz,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,80.0,1787-09-22,2.0,grains riz
Autre (etc.),Diverses marchandises,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,90.0,1787-01-03,3.0,marchandises
Osier,osier,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,90.0,1787-01-03,3.0,osier
Bois de teinture,bois de teinture,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,90.0,1787-01-03,3.0,bois de teinture
Farine,Farine,A0180923,Bordeaux,A0095951,Santander,Espagne,Etranger,,Espagne,85.0,1787-12-05,2.0,farine
Autres,Diverses marchandises,A0180923,Bordeaux,A0095951,Santander,Espagne,Etranger,,Espagne,85.0,1787-12-05,2.0,marchandises
Sucre,Sucre,A0204180,Dunkerque,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,150.0,1787-05-23,2.0,sucre
Tabac,tabac,A0204180,Dunkerque,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,150.0,1787-05-23,2.0,tabac
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-15,1.0,genièvre
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-08,1.0,passagers
Froment,Froment,A0170819,Saint-Malo,A0393049,Poole,Angleterre,Etranger,Angleterre,Grande-Bretagne,48.0,1787-08-18,1.0,grains froment
Fumier,Fumier,A0204180,Dunkerque,A0041886,Nieuport,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,18.0,1787-04-12,1.0,fumier
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-15,0.0,[vide]
,,A0122218,Rouen,A0390341,Exeter,Angleterre,Etranger,Angleterre,Grande-Bretagne,26.0,1787-08-20,0.0,[vide]
Goudron,Goudron,A0187995,Bayonne,A0115776,Vigo,Espagne,Etranger,,Espagne,80.0,1787-03-23,2.0,goudron
Froment,Froment,A0187995,Bayonne,A0115776,Vigo,Espagne,Etranger,,Espagne,80.0,1787-03-23,2.0,grains froment
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-03,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-16,1.0,genièvre
,,A0165080,Calais,A0393049,Poole,Angleterre,Etranger,Angleterre,Grande-Bretagne,45.0,1787-07-12,0.0,[vide]
Autres marchandises,Diverses marchandises,A0180923,Bordeaux,A0622825,Middelbourg,Hollande,Etranger,Zélande,Provinces-Unies,216.0,1787-01-10,2.0,marchandises
Vin,Vin,A0180923,Bordeaux,A0622825,Middelbourg,Hollande,Etranger,Zélande,Provinces-Unies,216.0,1787-01-10,2.0,vin
,,A0130761,Dieppe,A0397114,Glasgow,Angleterre,Etranger,Ecosse,Grande-Bretagne,150.0,1787-08-02,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-02,1.0,genièvre
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,160.0,1787-08-24,2.0,eau-de-vie
,,A0165080,Calais,A0360085,Lisbonne,Portugal,Etranger,,Portugal,160.0,1787-05-18,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-13,1.0,genièvre
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,190.0,1787-11-29,2.0,eau-de-vie
,,A0192135,Fécamp,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,20.0,1787-03-31,0.0,[vide]
Marchandises,Diverses marchandises,A0130763,Diélette,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-09-11,1.0,marchandises
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-11-05,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-02,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-12,1.0,genièvre
Eau de vie,Eau-de-vie,A0187995,Bayonne,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,145.0,1787-04-20,2.0,eau-de-vie
Vin,Vin,A0187995,Bayonne,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,145.0,1787-04-20,2.0,vin
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-06,1.0,genièvre
Sel,Sel,A0127055,Saint-Martin-de-Ré,A0406679,Banff,Angleterre,Etranger,Ecosse,Grande-Bretagne,61.0,1787-08-03,1.0,sel
,,A0165080,Calais,A0836627,Christiania / Oslo,Danemark,Etranger,Norvège,Danemark,120.0,1787-03-24,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-17,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-08,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-13,1.0,genièvre
Autres,Diverses marchandises,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,295.0,1787-12-04,3.0,marchandises
Café,Café,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,295.0,1787-12-04,3.0,café
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,295.0,1787-12-04,3.0,vin
,,A0124817,Nantes,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,113.0,1787-06-15,0.0,[vide]
Café,Café,A0180923,Bordeaux,A1164922,Stettin,Prusse,Etranger,,Prusse,220.0,1787-07-09,2.0,café
Vin,Vin,A0180923,Bordeaux,A1164922,Stettin,Prusse,Etranger,,Prusse,220.0,1787-07-09,2.0,vin
,,A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,110.0,1787-05-24,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-15,1.0,genièvre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-01,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-22,0.0,[vide]
Sel,Sel,A0137148,Les Sables-d'Olonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,40.0,1787-04-07,1.0,sel
,,A0165080,Calais,A0391703,Faversham,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-07-27,0.0,[vide]
Sel,Sel,A0162516,Le Pouliguen,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,100.0,1787-03-15,1.0,sel
,,A0165080,Calais,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,120.0,1787-02-14,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-21,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-07-04,1.0,genièvre
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-10-15,0.0,[vide]
Balloterie,balloterie,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,28.0,1787-12-10,2.0,ballots
Eau de vie,Eau-de-vie,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,28.0,1787-12-10,2.0,eau-de-vie
,,A0130761,Dieppe,A0836627,Christiania / Oslo,Danemark,Etranger,Norvège,Danemark,120.0,1787-03-22,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-07-04,0.0,[vide]
Sucre,Sucre,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,261.0,1787-02-16,2.0,sucre
Café,Café,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,261.0,1787-02-16,2.0,café
Sel,Sel,A0162516,Le Pouliguen,A1964878,Espagne atlantique,Espagne,Etranger,,Espagne,60.0,1787-06-28,1.0,sel
,,A0130761,Dieppe,A0848887,Kristiansand ,Danemark,Etranger,Norvège,Danemark,240.0,1787-12-07,0.0,[vide]
Sel,Sel,A0140266,Lorient,B0000048,Boston,Etats-Unis,Etranger,Massachussets,Etats-Unis d'Amérique,160.0,1787-07-02,1.0,sel
Planches,Planches,A0187995,Bayonne,A0113498,Ferrol,Portugal,Etranger,,Portugal,250.0,1787-02-14,3.0,planches
Froment,Froment,A0187995,Bayonne,A0113498,Ferrol,Portugal,Etranger,,Portugal,250.0,1787-02-14,3.0,grains froment
Café,Café,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,215.0,1787-10-23,3.0,café
Sucre,Sucre,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,215.0,1787-10-23,3.0,sucre
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,215.0,1787-10-23,3.0,vin
